file,min,max,mean,std
002414.npy,-0.003485546912997961,1.6019724607467651,0.7075667038104392,0.25164336116596836
003066.npy,0.0067048887722194195,1.531777024269104,0.36406433248643566,0.2413769946849447
003082.npy,-0.004877666477113962,1.5070288181304932,0.5183426732744891,0.1910563326117367
001230.npy,-0.016999131068587303,1.2544159889221191,0.2072055060494229,0.213373258354669
000925.npy,0.011980963870882988,1.2167627811431885,0.2046199594412883,0.1414636202135138
002501.npy,0.03644927218556404,1.0426559448242188,0.36576474968774164,0.11322605136816984
001403.npy,0.002685357118025422,1.750641107559204,0.5270774096558881,0.3265287659572976
002044.npy,0.013807140290737152,1.445284128189087,0.6132295282370706,0.25855048017334126
003169.npy,-0.01041583064943552,1.193031668663025,0.1518715518929632,0.155971945614956
001283.npy,-0.011227911338210106,0.8629946708679199,0.24429441712493372,0.11032495718063205
002923.npy,0.026077643036842346,1.1950626373291016,0.46650109547431384,0.17596727754872044
000905.npy,0.059943150728940964,1.5922014713287354,0.6963355208392841,0.1477906063446998
003058.npy,-0.01776321418583393,1.2370011806488037,0.5329665914659927,0.1314988430909645
002348.npy,-0.03416784852743149,1.2968121767044067,0.4382916220815565,0.3289301013567708
002954.npy,-0.012967091985046864,1.5671663284301758,0.43008500972301533,0.2993470571039103
003168.npy,0.009750429540872574,1.3923258781433105,0.40350811244798024,0.3599688142490735
000881.npy,-0.0016439153114333749,1.3419599533081055,0.3711337897710436,0.1856133906549767
002844.npy,0.029409971088171005,1.7014614343643188,0.6000357910838829,0.2032159117945455
000544.npy,-0.018712181597948074,1.2925606966018677,0.6641917373308672,0.1452539332073565
001571.npy,0.01427445374429226,1.184730887413025,0.19090746873746411,0.09830360607465914
001507.npy,0.002717704977840185,1.1387304067611694,0.19599744213007853,0.13543244931143184
001064.npy,-0.010772344656288624,1.4933408498764038,0.5763103809889607,0.3190878798733997
002534.npy,-0.07296507805585861,1.2404696941375732,0.4801505784671569,0.16196038111451816
001912.npy,-0.007095881272107363,1.454866647720337,0.4333205329246539,0.24266022439401247
001954.npy,-0.02644074521958828,1.1169641017913818,0.056559803490813465,0.05834334865007991
000385.npy,-0.0734180361032486,1.1394495964050293,0.3245701010508488,0.1476727806203002
000463.npy,0.0027801012620329857,1.5193268060684204,0.5420834230669982,0.31058015067277905
